new_seg_id,seg_id,deb,clip,st_frm,st_sec,fid,ed_vote,change,side,fold,dur_sec
1799,2176,150822,180,348,174,3,0.45,0.15,0,3,183
1800,1684,150822,181,12,6,4,0.71,0.22,1,3,219
1801,1685,150822,181,47,23.5,4,0.71,0.22,1,3,219
1802,1686,150822,181,72,36,4,0.71,0.22,1,3,219
1803,1687,150822,181,99,49.5,4,0.71,0.22,1,3,219
1804,1688,150822,181,135,67.5,4,0.71,0.22,1,3,219
1805,1689,150822,181,163,81.5,4,0.71,0.22,1,3,219
1806,1690,150822,181,196,98,4,0.71,0.22,1,3,219
1807,1691,150822,181,225,112.5,4,0.71,0.22,1,3,219
1808,1692,150822,181,254,127,4,0.71,0.22,1,3,219
1809,1693,150822,181,287,143.5,4,0.71,0.22,1,3,219
1810,1694,150822,181,317,158.5,4,0.71,0.22,1,3,219
1811,1695,150822,181,349,174.5,4,0.71,0.22,1,3,219
1812,1696,150822,181,380,190,4,0.71,0.22,1,3,219
1813,2178,150822,181,415,207.5,4,0.71,0.22,1,3,219
1814,1697,150822,182,10,5,5,0.75,0.46,0,3,295
1815,1698,150822,182,37,18.5,5,0.75,0.46,0,3,295
1816,1699,150822,182,67,33.5,5,0.75,0.46,0,3,295
1817,1700,150822,182,95,47.5,5,0.75,0.46,0,3,295
1818,1701,150822,182,126,63,5,0.75,0.46,0,3,295
1819,1702,150822,182,160,80,5,0.75,0.46,0,3,295
1820,1703,150822,182,187,93.5,5,0.75,0.46,0,3,295
1821,1704,150822,182,218,109,5,0.75,0.46,0,3,295
1822,1705,150822,182,249,124.5,5,0.75,0.46,0,3,295
1823,1706,150822,182,273,136.5,5,0.75,0.46,0,3,295
1824,1707,150822,182,307,153.5,5,0.75,0.46,0,3,295
1825,1708,150822,182,340,170,5,0.75,0.46,0,3,295
1826,1709,150822,182,368,184,5,0.75,0.46,0,3,295
1827,1710,150822,182,400,200,5,0.75,0.46,0,3,295
1828,1711,150822,182,427,213.5,5,0.75,0.46,0,3,295
1829,1712,150822,182,457,228.5,5,0.75,0.46,0,3,295
1830,1713,150822,182,482,241,5,0.75,0.46,0,3,295
1831,1714,150822,182,514,257,5,0.75,0.46,0,3,295
1832,1715,150822,182,544,272,5,0.75,0.46,0,3,295
1833,2179,150822,182,575,287.5,5,0.75,0.46,0,3,295
1834,2180,150822,183,9,4.5,6,0.3,0.05,1,3,136
1835,1716,150822,183,13,6.5,6,0.3,0.05,1,3,136
1836,1717,150822,183,40,20,6,0.3,0.05,1,3,136
1837,1718,150822,183,69,34.5,6,0.3,0.05,1,3,136
1838,1719,150822,183,100,50,6,0.3,0.05,1,3,136
1839,1720,150822,183,126,63,6,0.3,0.05,1,3,136
1840,1721,150822,183,162,81,6,0.3,0.05,1,3,136
1841,1722,150822,183,195,97.5,6,0.3,0.05,1,3,136
1842,1723,150822,183,226,113,6,0.3,0.05,1,3,136
1843,1724,150822,184,21,10.5,5,0.65,-0.05,0,3,67
1844,1725,150822,184,50,25,5,0.65,-0.05,0,3,67
1845,1726,150822,184,75,37.5,5,0.65,-0.05,0,3,67
1846,2183,150822,184,107,53.5,5,0.65,-0.05,0,3,67
1847,1727,150822,185,5,2.5,4,0.46,0.11,1,3,30
1848,1728,150822,185,29,14.5,4,0.46,0.11,1,3,30
1849,1729,150822,186,28,14,7,0.51,0.01,1,3,283
1850,1730,150822,186,62,31,7,0.51,0.01,1,3,283
1851,1731,150822,186,93,46.5,7,0.51,0.01,1,3,283
1852,1732,150822,186,127,63.5,7,0.51,0.01,1,3,283
1853,1733,150822,186,162,81,7,0.51,0.01,1,3,283
1854,1734,150822,186,193,96.5,7,0.51,0.01,1,3,283
1855,1735,150822,186,229,114.5,7,0.51,0.01,1,3,283
1856,1736,150822,186,263,131.5,7,0.51,0.01,1,3,283
1857,1737,150822,186,299,149.5,7,0.51,0.01,1,3,283
1858,1738,150822,186,333,166.5,7,0.51,0.01,1,3,283
1859,1740,150822,186,390,195,7,0.51,0.01,1,3,283
1860,1741,150822,186,417,208.5,7,0.51,0.01,1,3,283
1861,1742,150822,186,448,224,7,0.51,0.01,1,3,283
1862,1743,150822,186,477,238.5,7,0.51,0.01,1,3,283
1863,1744,150822,186,502,251,7,0.51,0.01,1,3,283
1864,1745,150822,186,529,264.5,7,0.51,0.01,1,3,283
1865,2185,150822,186,554,277,7,0.51,0.01,1,3,283
1866,2186,150822,187,12,6,8,0.55,0.15,1,3,60
1867,1746,150822,187,16,8,8,0.55,0.15,1,3,60
1868,1747,150822,187,44,22,8,0.55,0.15,1,3,60
1869,1748,150822,187,73,36.5,8,0.55,0.15,1,3,60
1870,2187,150822,187,107,53.5,8,0.55,0.15,1,3,60
1871,2188,150822,188,15,7.5,9,0.7,0.25,0,3,255
1872,1749,150822,188,25,12.5,9,0.7,0.25,0,3,255
1873,1750,150822,188,54,27,9,0.7,0.25,0,3,255
1874,1751,150822,188,82,41,9,0.7,0.25,0,3,255
1875,1752,150822,188,111,55.5,9,0.7,0.25,0,3,255
1876,1753,150822,188,147,73.5,9,0.7,0.25,0,3,255
1877,1754,150822,188,174,87,9,0.7,0.25,0,3,255
1878,1755,150822,188,203,101.5,9,0.7,0.25,0,3,255
1879,1756,150822,188,228,114,9,0.7,0.25,0,3,255
1880,1757,150822,188,259,129.5,9,0.7,0.25,0,3,255
1881,1758,150822,188,288,144,9,0.7,0.25,0,3,255
1882,1759,150822,188,317,158.5,9,0.7,0.25,0,3,255
1883,1760,150822,188,345,172.5,9,0.7,0.25,0,3,255
1884,1761,150822,188,372,186,9,0.7,0.25,0,3,255
1885,1762,150822,188,398,199,9,0.7,0.25,0,3,255
1886,1763,150822,188,433,216.5,9,0.7,0.25,0,3,255
1887,1764,150822,188,461,230.5,9,0.7,0.25,0,3,255
1888,1765,150822,188,484,242,9,0.7,0.25,0,3,255
1889,42,150828,190,3,1.5,0,0.71,0.21,0,5,244
1890,1766,150828,190,40,20,0,0.71,0.21,0,5,244
1891,1767,150828,190,74,37,0,0.71,0.21,0,5,244
1892,1768,150828,190,104,52,0,0.71,0.21,0,5,244
1893,1769,150828,190,130,65,0,0.71,0.21,0,5,244
1894,1770,150828,190,159,79.5,0,0.71,0.21,0,5,244
1895,1771,150828,190,189,94.5,0,0.71,0.21,0,5,244
1896,1772,150828,190,216,108,0,0.71,0.21,0,5,244
1897,1773,150828,190,246,123,0,0.71,0.21,0,5,244
1898,1774,150828,190,273,136.5,0,0.71,0.21,0,5,244
1899,1775,150828,190,304,152,0,0.71,0.21,0,5,244
1900,1776,150828,190,333,166.5,0,0.71,0.21,0,5,244
1901,1777,150828,190,366,183,0,0.71,0.21,0,5,244
1902,1778,150828,190,400,200,0,0.71,0.21,0,5,244
1903,1779,150828,190,429,214.5,0,0.71,0.21,0,5,244
1904,2189,150828,190,464,232,0,0.71,0.21,0,5,244
1905,1780,150828,191,9,4.5,1,0.32,0.11,1,5,209
1906,1781,150828,191,34,17,1,0.32,0.11,1,5,209
1907,1782,150828,191,70,35,1,0.32,0.11,1,5,209
1908,1783,150828,191,104,52,1,0.32,0.11,1,5,209
1909,1784,150828,191,135,67.5,1,0.32,0.11,1,5,209
1910,1785,150828,191,162,81,1,0.32,0.11,1,5,209
1911,1786,150828,191,196,98,1,0.32,0.11,1,5,209
1912,1787,150828,191,223,111.5,1,0.32,0.11,1,5,209
1913,1788,150828,191,250,125,1,0.32,0.11,1,5,209
1914,1789,150828,191,283,141.5,1,0.32,0.11,1,5,209
1915,1790,150828,191,320,160,1,0.32,0.11,1,5,209
1916,1791,150828,191,345,172.5,1,0.32,0.11,1,5,209
1917,1792,150828,191,377,188.5,1,0.32,0.11,1,5,209
1918,2190,150828,191,408,204,1,0.32,0.11,1,5,209
1919,1793,150828,192,19,9.5,2,0.94,0.18,0,5,179
1920,1794,150828,192,50,25,2,0.94,0.18,0,5,179
1921,1795,150828,192,85,42.5,2,0.94,0.18,0,5,179
1922,1796,150828,192,118,59,2,0.94,0.18,0,5,179
1923,1797,150828,192,148,74,2,0.94,0.18,0,5,179
1924,1798,150828,192,178,89,2,0.94,0.18,0,5,179
1925,1799,150828,192,212,106,2,0.94,0.18,0,5,179
1926,1800,150828,192,246,123,2,0.94,0.18,0,5,179
1927,1801,150828,192,280,140,2,0.94,0.18,0,5,179
1928,1802,150828,192,308,154,2,0.94,0.18,0,5,179
1929,2192,150828,192,341,170.5,2,0.94,0.18,0,5,179
1930,2193,150828,193,12,6,3,0.79,0.71,1,5,240
1931,1803,150828,193,16,8,3,0.79,0.71,1,5,240
1932,1804,150828,193,50,25,3,0.79,0.71,1,5,240
1933,1805,150828,193,79,39.5,3,0.79,0.71,1,5,240
1934,1806,150828,193,107,53.5,3,0.79,0.71,1,5,240
1935,1807,150828,193,135,67.5,3,0.79,0.71,1,5,240
1936,1808,150828,193,167,83.5,3,0.79,0.71,1,5,240
1937,1809,150828,193,198,99,3,0.79,0.71,1,5,240
1938,1810,150828,193,226,113,3,0.79,0.71,1,5,240
1939,1811,150828,193,258,129,3,0.79,0.71,1,5,240
1940,1812,150828,193,293,146.5,3,0.79,0.71,1,5,240
1941,1813,150828,193,324,162,3,0.79,0.71,1,5,240
1942,1814,150828,193,355,177.5,3,0.79,0.71,1,5,240
1943,1815,150828,193,381,190.5,3,0.79,0.71,1,5,240
1944,1816,150828,193,412,206,3,0.79,0.71,1,5,240
1945,1817,150828,193,439,219.5,3,0.79,0.71,1,5,240
1946,2194,150828,193,471,235.5,3,0.79,0.71,1,5,240
1947,2195,150828,194,18,9,4,0.67,0.46,0,5,243
1948,1818,150828,194,23,11.5,4,0.67,0.46,0,5,243
1949,1819,150828,194,50,25,4,0.67,0.46,0,5,243
1950,1820,150828,194,79,39.5,4,0.67,0.46,0,5,243
1951,1821,150828,194,109,54.5,4,0.67,0.46,0,5,243
1952,1822,150828,194,142,71,4,0.67,0.46,0,5,243
1953,1823,150828,194,176,88,4,0.67,0.46,0,5,243
1954,1824,150828,194,207,103.5,4,0.67,0.46,0,5,243
1955,1825,150828,194,246,123,4,0.67,0.46,0,5,243
1956,1826,150828,194,274,137,4,0.67,0.46,0,5,243
1957,1827,150828,194,300,150,4,0.67,0.46,0,5,243
1958,1828,150828,194,327,163.5,4,0.67,0.46,0,5,243
1959,1829,150828,194,357,178.5,4,0.67,0.46,0,5,243
1960,1830,150828,194,392,196,4,0.67,0.46,0,5,243
1961,1831,150828,194,421,210.5,4,0.67,0.46,0,5,243
1962,1832,150828,194,447,223.5,4,0.67,0.46,0,5,243
1963,2196,150828,194,477,238.5,4,0.67,0.46,0,5,243
1964,2197,150828,195,22,11,5,0.44,0.11,1,5,170
1965,1833,150828,195,26,13,5,0.44,0.11,1,5,170
1966,1834,150828,195,53,26.5,5,0.44,0.11,1,5,170
1967,1835,150828,195,83,41.5,5,0.44,0.11,1,5,170
1968,1836,150828,195,117,58.5,5,0.44,0.11,1,5,170
1969,1837,150828,195,150,75,5,0.44,0.11,1,5,170
1970,1838,150828,195,184,92,5,0.44,0.11,1,5,170
1971,1839,150828,195,211,105.5,5,0.44,0.11,1,5,170
1972,1840,150828,195,245,122.5,5,0.44,0.11,1,5,170
1973,1841,150828,195,279,139.5,5,0.44,0.11,1,5,170
1974,1842,150828,195,307,153.5,5,0.44,0.11,1,5,170
1975,2199,150828,196,21,10.5,6,0.82,0.26,0,5,194
1976,1843,150828,196,28,14,6,0.82,0.26,0,5,194
1977,1844,150828,196,70,35,6,0.82,0.26,0,5,194
1978,1845,150828,196,102,51,6,0.82,0.26,0,5,194
1979,1846,150828,196,132,66,6,0.82,0.26,0,5,194
1980,1847,150828,196,166,83,6,0.82,0.26,0,5,194
1981,1848,150828,196,198,99,6,0.82,0.26,0,5,194
1982,1849,150828,196,231,115.5,6,0.82,0.26,0,5,194
1983,1850,150828,196,267,133.5,6,0.82,0.26,0,5,194
1984,1851,150828,196,301,150.5,6,0.82,0.26,0,5,194
1985,1852,150828,196,328,164,6,0.82,0.26,0,5,194
1986,2200,150828,196,362,181,6,0.82,0.26,0,5,194
1987,1853,150828,197,6,3,3,0.66,0.32,1,5,38
1988,1854,150828,197,36,18,3,0.66,0.32,1,5,38
1989,2201,150828,197,65,32.5,3,0.66,0.32,1,5,38
1990,2202,150828,198,16,8,7,0.77,0.09,1,5,295
1991,1855,150828,198,25,12.5,7,0.77,0.09,1,5,295
1992,1856,150828,198,58,29,7,0.77,0.09,1,5,295
1993,1857,150828,198,86,43,7,0.77,0.09,1,5,295
1994,1858,150828,198,119,59.5,7,0.77,0.09,1,5,295
1995,1859,150828,198,151,75.5,7,0.77,0.09,1,5,295
1996,1860,150828,198,182,91,7,0.77,0.09,1,5,295
1997,1861,150828,198,216,108,7,0.77,0.09,1,5,295
1998,1862,150828,198,252,126,7,0.77,0.09,1,5,295
1999,1863,150828,198,281,140.5,7,0.77,0.09,1,5,295
2000,1864,150828,198,309,154.5,7,0.77,0.09,1,5,295
2001,1865,150828,198,336,168,7,0.77,0.09,1,5,295
2002,1866,150828,198,367,183.5,7,0.77,0.09,1,5,295
2003,1867,150828,198,398,199,7,0.77,0.09,1,5,295
2004,1868,150828,198,431,215.5,7,0.77,0.09,1,5,295
2005,1869,150828,198,461,230.5,7,0.77,0.09,1,5,295
2006,1870,150828,198,487,243.5,7,0.77,0.09,1,5,295
2007,1871,150828,198,520,260,7,0.77,0.09,1,5,295
2008,1872,150828,198,543,271.5,7,0.77,0.09,1,5,295
2009,2355,150828,198,576,288,7,0.77,0.09,1,5,295
2010,2356,150828,199,15,7.5,8,0.37,0.14,0,5,106
2011,1873,150828,199,20,10,8,0.37,0.14,0,5,106
2012,1874,150828,199,48,24,8,0.37,0.14,0,5,106
2013,1875,150828,199,75,37.5,8,0.37,0.14,0,5,106
2014,1876,150828,199,106,53,8,0.37,0.14,0,5,106
2015,1877,150828,199,140,70,8,0.37,0.14,0,5,106
2016,1878,150828,199,171,85.5,8,0.37,0.14,0,5,106
2017,1879,150828,199,199,99.5,8,0.37,0.14,0,5,106
2018,43,150904,202,4,2,0,0.39,0.08,0,1,206
2019,1880,150904,202,31,15.5,0,0.39,0.08,0,1,206
2020,1881,150904,202,58,29,0,0.39,0.08,0,1,206
2021,1882,150904,202,88,44,0,0.39,0.08,0,1,206
2022,1883,150904,202,113,56.5,0,0.39,0.08,0,1,206
2023,1884,150904,202,142,71,0,0.39,0.08,0,1,206
2024,1885,150904,202,170,85,0,0.39,0.08,0,1,206
2025,1886,150904,202,200,100,0,0.39,0.08,0,1,206
2026,1887,150904,202,237,118.5,0,0.39,0.08,0,1,206
2027,1888,150904,202,268,134,0,0.39,0.08,0,1,206
2028,1889,150904,202,297,148.5,0,0.39,0.08,0,1,206
2029,1890,150904,202,328,164,0,0.39,0.08,0,1,206
2030,1891,150904,202,353,176.5,0,0.39,0.08,0,1,206
2031,1892,150904,202,387,193.5,0,0.39,0.08,0,1,206
2032,2357,150904,203,23,11.5,1,0.52,-0.09,1,1,169
2033,1893,150904,203,31,15.5,1,0.52,-0.09,1,1,169
2034,1894,150904,203,59,29.5,1,0.52,-0.09,1,1,169
2035,1895,150904,203,89,44.5,1,0.52,-0.09,1,1,169
2036,1896,150904,203,116,58,1,0.52,-0.09,1,1,169
2037,1897,150904,203,151,75.5,1,0.52,-0.09,1,1,169
2038,1898,150904,203,181,90.5,1,0.52,-0.09,1,1,169
2039,1900,150904,203,245,122.5,1,0.52,-0.09,1,1,169
2040,1901,150904,203,275,137.5,1,0.52,-0.09,1,1,169
2041,1902,150904,203,309,154.5,1,0.52,-0.09,1,1,169
2042,1903,150904,204,3,1.5,2,0.68,0.2,0,1,176
2043,1904,150904,204,36,18,2,0.68,0.2,0,1,176
2044,1905,150904,204,64,32,2,0.68,0.2,0,1,176
2045,1906,150904,204,95,47.5,2,0.68,0.2,0,1,176
2046,1907,150904,204,127,63.5,2,0.68,0.2,0,1,176
2047,1908,150904,204,157,78.5,2,0.68,0.2,0,1,176
2048,1909,150904,204,187,93.5,2,0.68,0.2,0,1,176
2049,1910,150904,204,217,108.5,2,0.68,0.2,0,1,176
2050,1911,150904,204,248,124,2,0.68,0.2,0,1,176
2051,1912,150904,204,280,140,2,0.68,0.2,0,1,176
2052,1913,150904,204,307,153.5,2,0.68,0.2,0,1,176
2053,2358,150904,204,334,167,2,0.68,0.2,0,1,176
2054,1914,150904,205,15,7.5,3,0.32,0,1,1,117
2055,1915,150904,205,48,24,3,0.32,0,1,1,117
2056,1916,150904,205,82,41,3,0.32,0,1,1,117
2057,1917,150904,205,112,56,3,0.32,0,1,1,117
2058,1918,150904,205,142,71,3,0.32,0,1,1,117
2059,1919,150904,205,170,85,3,0.32,0,1,1,117
2060,1920,150904,205,200,100,3,0.32,0,1,1,117
2061,2360,150904,206,25,12.5,4,0.63,-0.05,0,1,127
2062,1921,150904,206,32,16,4,0.63,-0.05,0,1,127
2063,1922,150904,206,69,34.5,4,0.63,-0.05,0,1,127
2064,1923,150904,206,99,49.5,4,0.63,-0.05,0,1,127
2065,1924,150904,206,128,64,4,0.63,-0.05,0,1,127
2066,1925,150904,206,157,78.5,4,0.63,-0.05,0,1,127
2067,1926,150904,206,186,93,4,0.63,-0.05,0,1,127
2068,1927,150904,206,217,108.5,4,0.63,-0.05,0,1,127
2069,1928,150904,207,24,12,5,0.91,0.54,1,1,463
2070,1929,150904,207,54,27,5,0.91,0.54,1,1,463
2071,1930,150904,207,87,43.5,5,0.91,0.54,1,1,463
2072,1931,150904,207,116,58,5,0.91,0.54,1,1,463
2073,1932,150904,207,147,73.5,5,0.91,0.54,1,1,463
2074,1933,150904,207,175,87.5,5,0.91,0.54,1,1,463
2075,1934,150904,207,208,104,5,0.91,0.54,1,1,463
2076,1935,150904,207,292,146,5,0.91,0.54,1,1,463
2077,1936,150904,207,331,165.5,5,0.91,0.54,1,1,463
2078,1937,150904,207,356,178,5,0.91,0.54,1,1,463
2079,1938,150904,207,383,191.5,5,0.91,0.54,1,1,463
2080,1939,150904,207,409,204.5,5,0.91,0.54,1,1,463
2081,1940,150904,207,439,219.5,5,0.91,0.54,1,1,463
2082,1941,150904,207,466,233,5,0.91,0.54,1,1,463
2083,1942,150904,207,497,248.5,5,0.91,0.54,1,1,463
2084,1943,150904,207,522,261,5,0.91,0.54,1,1,463
2085,1944,150904,207,556,278,5,0.91,0.54,1,1,463
2086,1945,150904,207,581,290.5,5,0.91,0.54,1,1,463
2087,1946,150904,207,613,306.5,5,0.91,0.54,1,1,463
2088,1947,150904,207,644,322,5,0.91,0.54,1,1,463
2089,1948,150904,207,674,337,5,0.91,0.54,1,1,463
2090,1949,150904,207,706,353,5,0.91,0.54,1,1,463
2091,1950,150904,207,737,368.5,5,0.91,0.54,1,1,463
2092,1951,150904,207,766,383,5,0.91,0.54,1,1,463
2093,1952,150904,207,792,396,5,0.91,0.54,1,1,463
2094,1953,150904,207,816,408,5,0.91,0.54,1,1,463
2095,1954,150904,207,855,427.5,5,0.91,0.54,1,1,463
2096,1955,150904,207,892,446,5,0.91,0.54,1,1,463
2097,2363,150904,207,919,459.5,5,0.91,0.54,1,1,463
2098,2364,150904,208,23,11.5,6,0.62,0.53,0,1,311
2099,1956,150904,208,28,14,6,0.62,0.53,0,1,311
2100,1957,150904,208,57,28.5,6,0.62,0.53,0,1,311
2101,1958,150904,208,94,47,6,0.62,0.53,0,1,311
2102,1959,150904,208,121,60.5,6,0.62,0.53,0,1,311
2103,1960,150904,208,152,76,6,0.62,0.53,0,1,311
2104,1961,150904,208,184,92,6,0.62,0.53,0,1,311
2105,1962,150904,208,212,106,6,0.62,0.53,0,1,311
2106,1963,150904,208,243,121.5,6,0.62,0.53,0,1,311
2107,1964,150904,208,280,140,6,0.62,0.53,0,1,311
2108,1965,150904,208,307,153.5,6,0.62,0.53,0,1,311
2109,1966,150904,208,335,167.5,6,0.62,0.53,0,1,311
2110,1967,150904,208,368,184,6,0.62,0.53,0,1,311
2111,1968,150904,208,404,202,6,0.62,0.53,0,1,311
2112,1969,150904,208,430,215,6,0.62,0.53,0,1,311
2113,1970,150904,208,458,229,6,0.62,0.53,0,1,311
2114,1971,150904,208,492,246,6,0.62,0.53,0,1,311
2115,1972,150904,208,530,265,6,0.62,0.53,0,1,311
2116,1973,150904,208,560,280,6,0.62,0.53,0,1,311
2117,2365,150904,208,594,297,6,0.62,0.53,0,1,311
2118,1974,150904,209,10,5,7,0.33,-0.05,1,1,72
2119,1975,150904,209,42,21,7,0.33,-0.05,1,1,72
2120,1976,150904,209,72,36,7,0.33,-0.05,1,1,72
2121,1977,150904,209,110,55,7,0.33,-0.05,1,1,72
2122,2366,150904,209,135,67.5,7,0.33,-0.05,1,1,72
2123,2367,150904,210,23,11.5,2,0.63,-0.04,0,1,76
2124,1978,150904,210,28,14,2,0.63,-0.04,0,1,76
2125,1979,150904,210,55,27.5,2,0.63,-0.04,0,1,76
2126,1980,150904,210,85,42.5,2,0.63,-0.04,0,1,76
2127,1981,150904,210,113,56.5,2,0.63,-0.04,0,1,76
2128,2368,150904,210,142,71,2,0.63,-0.04,0,1,76
2129,2369,150904,211,15,7.5,8,0.75,0.38,1,1,254
2130,1982,150904,211,19,9.5,8,0.75,0.38,1,1,254
2131,1983,150904,211,48,24,8,0.75,0.38,1,1,254
2132,1984,150904,211,77,38.5,8,0.75,0.38,1,1,254
2133,1985,150904,211,108,54,8,0.75,0.38,1,1,254
2134,1986,150904,211,141,70.5,8,0.75,0.38,1,1,254
2135,1987,150904,211,173,86.5,8,0.75,0.38,1,1,254
2136,1988,150904,211,202,101,8,0.75,0.38,1,1,254
2137,1989,150904,211,227,113.5,8,0.75,0.38,1,1,254
2138,1990,150904,211,259,129.5,8,0.75,0.38,1,1,254
2139,1991,150904,211,290,145,8,0.75,0.38,1,1,254
2140,1992,150904,211,317,158.5,8,0.75,0.38,1,1,254
2141,1993,150904,211,346,173,8,0.75,0.38,1,1,254
2142,1994,150904,211,372,186,8,0.75,0.38,1,1,254
2143,1995,150904,211,401,200.5,8,0.75,0.38,1,1,254
2144,1996,150904,211,428,214,8,0.75,0.38,1,1,254
2145,1997,150904,211,460,230,8,0.75,0.38,1,1,254
2146,2370,150904,211,493,246.5,8,0.75,0.38,1,1,254
2147,1998,150904,212,13,6.5,9,0.56,0.31,0,1,143
2148,1999,150904,212,40,20,9,0.56,0.31,0,1,143
2149,2000,150904,212,75,37.5,9,0.56,0.31,0,1,143
2150,2001,150904,212,102,51,9,0.56,0.31,0,1,143
2151,2002,150904,212,132,66,9,0.56,0.31,0,1,143
2152,2003,150904,212,159,79.5,9,0.56,0.31,0,1,143
2153,2004,150904,212,190,95,9,0.56,0.31,0,1,143
2154,2005,150904,212,225,112.5,9,0.56,0.31,0,1,143
2155,2372,150904,212,256,128,9,0.56,0.31,0,1,143
2156,2006,150904,213,4,2,10,0.53,0.09,1,1,55
2157,2007,150904,213,39,19.5,10,0.53,0.09,1,1,55
2158,2008,150904,213,69,34.5,10,0.53,0.09,1,1,55
2159,2373,150904,213,97,48.5,10,0.53,0.09,1,1,55
2160,2374,150904,214,14,7,11,0.56,0.09,0,1,159
2161,2009,150904,214,20,10,11,0.56,0.09,0,1,159
2162,2010,150904,214,53,26.5,11,0.56,0.09,0,1,159
2163,2011,150904,214,79,39.5,11,0.56,0.09,0,1,159
2164,2012,150904,214,107,53.5,11,0.56,0.09,0,1,159
2165,2013,150904,214,141,70.5,11,0.56,0.09,0,1,159
2166,2014,150904,214,172,86,11,0.56,0.09,0,1,159
2167,2015,150904,214,199,99.5,11,0.56,0.09,0,1,159
2168,2016,150904,214,233,116.5,11,0.56,0.09,0,1,159
2169,2017,150904,214,264,132,11,0.56,0.09,0,1,159
2170,2375,150904,214,294,147,11,0.56,0.09,0,1,159
2171,2019,150904,215,38,19,12,0.69,0.25,1,1,105
2172,2022,150904,215,128,64,12,0.69,0.25,1,1,105
2173,44,150829,217,3,1.5,0,0.53,0.09,1,6,206
2174,2025,150829,217,36,18,0,0.53,0.09,1,6,206
2175,2026,150829,217,61,30.5,0,0.53,0.09,1,6,206
2176,2027,150829,217,93,46.5,0,0.53,0.09,1,6,206
2177,2028,150829,217,119,59.5,0,0.53,0.09,1,6,206
2178,2029,150829,217,151,75.5,0,0.53,0.09,1,6,206
2179,2030,150829,217,175,87.5,0,0.53,0.09,1,6,206
2180,2031,150829,217,209,104.5,0,0.53,0.09,1,6,206
2181,2032,150829,217,234,117,0,0.53,0.09,1,6,206
2182,2033,150829,217,263,131.5,0,0.53,0.09,1,6,206
2183,2034,150829,217,293,146.5,0,0.53,0.09,1,6,206
2184,2035,150829,217,323,161.5,0,0.53,0.09,1,6,206
2185,2036,150829,217,353,176.5,0,0.53,0.09,1,6,206
2186,2376,150829,217,381,190.5,0,0.53,0.09,1,6,206
2187,2037,150829,218,4,2,1,0.59,0.12,0,6,175
2188,2038,150829,218,32,16,1,0.59,0.12,0,6,175
2189,2039,150829,218,62,31,1,0.59,0.12,0,6,175
2190,2040,150829,218,89,44.5,1,0.59,0.12,0,6,175
2191,2041,150829,218,121,60.5,1,0.59,0.12,0,6,175
2192,2042,150829,218,149,74.5,1,0.59,0.12,0,6,175
2193,2043,150829,218,175,87.5,1,0.59,0.12,0,6,175
2194,2044,150829,218,203,101.5,1,0.59,0.12,0,6,175
2195,2045,150829,218,233,116.5,1,0.59,0.12,0,6,175
2196,2046,150829,218,262,131,1,0.59,0.12,0,6,175
2197,2047,150829,218,293,146.5,1,0.59,0.12,0,6,175
2198,2048,150829,218,318,159,1,0.59,0.12,0,6,175
2199,2049,150829,219,2,1,3,0.74,0.43,1,6,265
2200,2050,150829,219,34,17,3,0.74,0.43,1,6,265
2201,2051,150829,219,66,33,3,0.74,0.43,1,6,265
2202,2052,150829,219,102,51,3,0.74,0.43,1,6,265
2203,2053,150829,219,131,65.5,3,0.74,0.43,1,6,265
2204,2054,150829,219,162,81,3,0.74,0.43,1,6,265
2205,2055,150829,219,196,98,3,0.74,0.43,1,6,265
2206,2056,150829,219,232,116,3,0.74,0.43,1,6,265
2207,2057,150829,219,268,134,3,0.74,0.43,1,6,265
2208,2058,150829,219,296,148,3,0.74,0.43,1,6,265
2209,2059,150829,219,324,162,3,0.74,0.43,1,6,265
2210,2060,150829,219,354,177,3,0.74,0.43,1,6,265
2211,2061,150829,219,383,191.5,3,0.74,0.43,1,6,265
2212,2062,150829,219,417,208.5,3,0.74,0.43,1,6,265
2213,2063,150829,219,448,224,3,0.74,0.43,1,6,265
2214,2064,150829,219,485,242.5,3,0.74,0.43,1,6,265
2215,2378,150829,220,17,8.5,2,0.72,0.46,0,6,268
2216,2065,150829,220,23,11.5,2,0.72,0.46,0,6,268
2217,2066,150829,220,52,26,2,0.72,0.46,0,6,268
2218,2067,150829,220,81,40.5,2,0.72,0.46,0,6,268
2219,2068,150829,220,107,53.5,2,0.72,0.46,0,6,268
2220,2069,150829,220,138,69,2,0.72,0.46,0,6,268
2221,2070,150829,220,167,83.5,2,0.72,0.46,0,6,268
2222,2071,150829,220,196,98,2,0.72,0.46,0,6,268
2223,2072,150829,220,226,113,2,0.72,0.46,0,6,268
2224,2073,150829,220,257,128.5,2,0.72,0.46,0,6,268
2225,2074,150829,220,287,143.5,2,0.72,0.46,0,6,268
2226,2075,150829,220,311,155.5,2,0.72,0.46,0,6,268
2227,2076,150829,220,333,166.5,2,0.72,0.46,0,6,268
2228,2077,150829,220,359,179.5,2,0.72,0.46,0,6,268
2229,2078,150829,220,393,196.5,2,0.72,0.46,0,6,268
2230,2079,150829,220,419,209.5,2,0.72,0.46,0,6,268
2231,2080,150829,220,451,225.5,2,0.72,0.46,0,6,268
2232,2081,150829,220,488,244,2,0.72,0.46,0,6,268
2233,2379,150829,220,521,260.5,2,0.72,0.46,0,6,268
